idx,score,label,flag,thr_stream,lat_ms
1314,0.469355,0,0,0.757993,7.434
1315,0.469355,0,0,0.757993,7.08031
1316,0.469355,0,0,0.757993,7.39755
1317,0.469355,0,0,0.757993,7.01494
1318,0.469355,0,0,0.757993,7.63735
1319,0.469355,0,0,0.757993,7.03345
1320,0.757993,1,0,0.757993,7.69087
1321,0.469355,0,0,0.757993,7.26808
1322,0.469355,0,0,0.757993,7.10234
1323,0.469355,0,0,0.757993,7.45065
1324,0.469355,0,0,0.757993,7.01223
1325,0.469355,0,0,0.757993,7.4029
1326,0.469355,0,0,0.757993,7.42525
1327,0.469355,0,0,0.757993,7.34712
1328,0.469355,0,0,0.757993,6.99675
1329,0.469355,0,0,0.757993,7.34936
1330,0.469355,0,0,0.757993,7.0104
1331,0.469355,0,0,0.757993,7.04254
1332,0.469355,0,0,0.757993,7.33205
1333,0.469355,0,0,0.757993,7.29356
1334,0.469355,0,0,0.757993,7.16381
1335,0.469355,0,0,0.757993,7.19669
1336,0.469355,0,0,0.757993,7.81061
1337,0.469355,0,0,0.757993,7.01268
1338,0.469355,0,0,0.757993,7.14117
1339,0.469355,0,0,0.757993,7.10068
1340,0.469355,0,0,0.757993,7.04582
1341,0.757993,1,0,0.757993,7.16802
1342,0.469355,0,0,0.757993,6.96327
1343,0.469355,0,0,0.757993,7.21049
1344,0.757993,1,0,0.757993,7.16488
1345,0.469355,0,0,0.757993,7.02577
1346,0.469355,0,0,0.757993,7.21814
1347,0.469355,0,0,0.757993,7.13992
1348,0.469355,0,0,0.757993,8.00033
1349,0.469355,0,0,0.757993,7.63651
1350,0.469355,0,0,0.757993,7.93901
1351,0.757993,1,0,0.757993,7.23811
1352,0.469355,0,0,0.757993,7.61413
1353,0.469355,0,0,0.757993,7.17141
1354,0.469355,0,0,0.757993,7.27112
1355,0.469355,0,0,0.757993,7.38381
1356,0.469355,0,0,0.757993,7.32366
1357,0.469355,0,0,0.757993,7.20856
1358,0.469355,0,0,0.757993,7.04882
1359,0.469355,0,0,0.757993,7.3553
1360,0.469355,0,0,0.757993,7.16132
1361,0.469355,0,0,0.757993,7.62501
1362,0.757993,1,0,0.757993,7.11976
1363,0.469355,0,0,0.757993,7.22149
1364,0.469355,0,0,0.757993,7.25113
1365,0.469355,0,0,0.757993,7.13246
1366,0.469355,0,0,0.757993,7.63929
1367,0.469355,0,0,0.757993,6.95394
1368,0.469355,0,0,0.757993,8.02255
1369,0.469355,0,0,0.757993,7.1637
1370,0.469355,0,0,0.757993,7.29816
1371,0.469355,0,0,0.757993,7.04647
1372,0.469355,0,0,0.757993,7.15401
1373,0.469355,0,0,0.757993,6.92427
1374,0.469355,0,0,0.757993,6.98903
1375,0.469355,0,0,0.757993,7.40811
1376,0.469355,0,0,0.757993,7.25284
1377,0.469355,0,0,0.757993,7.20553
1378,0.469355,0,0,0.757993,7.06484
1379,0.469355,0,0,0.757993,7.37812
1380,0.757993,1,0,0.757993,7.07364
1381,0.469355,0,0,0.757993,6.99188
1382,0.469355,0,0,0.757993,7.12057
1383,0.469355,0,0,0.757993,7.2077
1384,0.469355,0,0,0.757993,7.54502
1385,0.469355,0,0,0.757993,7.12894
1386,0.469355,0,0,0.757993,7.29635
1387,0.469355,0,0,0.757993,7.05922
1388,0.469355,0,0,0.757993,7.60474
1389,0.469355,0,0,0.757993,7.35836
1390,0.469355,0,0,0.757993,7.26027
1391,0.469355,0,0,0.757993,7.2604
1392,0.469355,0,0,0.757993,7.12464
1393,0.469355,0,0,0.757993,7.25609
1394,0.469355,0,0,0.757993,6.95572
1395,0.469355,0,0,0.757993,7.78194
1396,0.469355,0,0,0.757993,7.01023
1397,0.469355,0,0,0.757993,7.00183
1398,0.469355,0,0,0.757993,7.27228
1399,0.469355,0,0,0.757993,6.90522
1400,0.469355,0,0,0.757993,7.32653
1401,0.469355,0,0,0.757993,7.45579
1402,0.469355,0,0,0.757993,7.27178
1403,0.469355,0,0,0.757993,6.90745
1404,0.469355,0,0,0.757993,7.21986
1405,0.469355,0,0,0.757993,7.19343
1406,0.757993,1,0,0.757993,7.03429
1407,0.469355,0,0,0.757993,7.532
1408,0.469355,0,0,0.757993,7.28845
1409,0.469355,0,0,0.757993,7.1461
1410,0.469355,0,0,0.757993,7.04215
1411,0.469355,0,0,0.757993,7.25935
1412,0.757993,1,0,0.757993,6.98809
1413,0.469355,0,0,0.757993,7.06282
1414,0.469355,0,0,0.757993,7.58116
1415,0.469355,0,0,0.757993,7.11537
1416,0.757993,1,0,0.757993,8.86863
1417,0.469355,0,0,0.757993,7.2319
1418,0.469355,0,0,0.757993,7.19195
1419,0.469355,0,0,0.757993,7.16699
1420,0.469355,0,0,0.757993,7.34694
1421,0.469355,0,0,0.757993,7.06398
1422,0.469355,0,0,0.757993,7.15544
1423,0.469355,0,0,0.757993,7.05997
1424,0.469355,0,0,0.757993,7.0125
1425,0.469355,0,0,0.757993,7.52252
1426,0.469355,0,0,0.757993,7.24701
1427,0.469355,0,0,0.757993,7.7221
1428,0.469355,0,0,0.757993,7.51173
1429,0.469355,0,0,0.757993,7.61791
1430,0.469355,0,0,0.757993,7.08504
1431,0.469355,0,0,0.757993,7.42264
1432,0.469355,0,0,0.757993,6.97101
1433,0.469355,0,0,0.757993,7.04146
1434,0.469355,0,0,0.757993,7.41574
1435,0.469355,0,0,0.757993,7.45633
1436,0.469355,0,0,0.757993,7.83192
1437,0.469355,0,0,0.757993,7.11112
1438,0.469355,0,0,0.757993,7.01515
1439,0.469355,0,0,0.757993,7.10768
1440,0.469355,0,0,0.757993,7.14046
1441,0.469355,0,0,0.757993,7.24867
1442,0.469355,0,0,0.757993,7.0731
1443,0.757993,1,0,0.757993,7.33898
1444,0.469355,0,0,0.757993,7.08178
1445,0.469355,0,0,0.757993,7.18976
1446,0.469355,0,0,0.757993,7.04683
1447,0.469355,0,0,0.757993,7.21715
1448,0.469355,0,0,0.757993,7.63552
1449,0.469355,0,0,0.757993,7.5229
1450,0.757993,1,0,0.757993,7.23436
1451,0.469355,0,0,0.757993,7.10698
1452,0.469355,0,0,0.757993,7.48089
1453,0.469355,0,0,0.757993,7.32259
1454,0.469355,0,0,0.757993,7.28533
1455,0.469355,0,0,0.757993,7.12498
1456,0.469355,0,0,0.757993,7.14914
1457,0.469355,0,0,0.757993,7.06366
1458,0.469355,0,0,0.757993,7.11973
1459,0.469355,0,0,0.757993,7.20253
1460,0.469355,0,0,0.757993,7.09446
1461,0.469355,0,0,0.757993,7.58598
1462,0.469355,0,0,0.757993,7.27558
1463,0.469355,0,0,0.757993,7.75657
1464,0.469355,0,0,0.757993,7.30279
1465,0.469355,0,0,0.757993,7.0671
1466,0.469355,0,0,0.757993,7.55843
1467,0.469355,0,0,0.757993,7.12105
1468,0.469355,0,0,0.757993,7.55347
1469,0.469355,0,0,0.757993,6.93113
1470,0.469355,0,0,0.757993,7.38546
1471,0.469355,0,0,0.757993,6.97366
1472,0.469355,0,0,0.757993,7.30167
1473,0.469355,0,0,0.757993,7.04875
1474,0.469355,0,0,0.757993,7.0724
1475,0.469355,0,0,0.757993,7.28904
1476,0.469355,0,0,0.757993,7.03159
1477,0.469355,0,0,0.757993,7.2888
1478,0.469355,0,0,0.757993,7.20919
1479,0.469355,0,0,0.757993,7.86927
1480,0.469355,0,0,0.757993,7.03223
1481,0.469355,0,0,0.757993,7.87133
1482,0.469355,0,0,0.757993,7.18859
1483,0.469355,0,0,0.757993,7.28735
1484,0.469355,0,0,0.757993,7.00424
1485,0.469355,0,0,0.757993,7.02994
1486,0.469355,0,0,0.757993,7.28865
1487,0.469355,0,0,0.757993,7.05912
1488,0.757993,1,0,0.757993,7.19488
1489,0.469355,0,0,0.757993,7.15459
1490,0.469355,0,0,0.757993,7.42519
1491,0.469355,0,0,0.757993,6.92684
1492,0.469355,0,0,0.757993,7.11638
1493,0.469355,0,0,0.757993,7.871
1494,0.469355,0,0,0.757993,7.2818
1495,0.469355,0,0,0.757993,7.82881
1496,0.469355,0,0,0.757993,7.09576
1497,0.469355,0,0,0.757993,7.28123
1498,0.469355,0,0,0.757993,7.02366
1499,0.469355,0,0,0.757993,7.05121
1500,0.469355,0,0,0.757993,7.19235
1501,0.469355,0,0,0.757993,7.00704
1502,0.469355,0,0,0.757993,7.44038
1503,0.469355,0,0,0.757993,7.10137
1504,0.469355,0,0,0.757993,7.34728
1505,0.469355,0,0,0.757993,7.40253
1506,0.469355,0,0,0.757993,7.99362
1507,0.469355,0,0,0.757993,6.97972
1508,0.757993,1,0,0.757993,7.13749
1509,0.469355,0,0,0.757993,7.06766
1510,0.469355,0,0,0.757993,6.93293
1511,0.469355,0,0,0.757993,7.39574
1512,0.469355,0,0,0.757993,7.01994
1513,0.469355,0,0,0.757993,7.2202
1514,0.469355,0,0,0.757993,6.9507
1515,0.469355,0,0,0.757993,7.26972
1516,0.469355,0,0,0.757993,7.00628
1517,0.469355,0,0,0.757993,6.96993
1518,0.469355,0,0,0.757993,7.2981
1519,0.469355,0,0,0.757993,6.94644
1520,0.469355,0,0,0.757993,7.23104
1521,0.469355,0,0,0.757993,7.15886
1522,0.469355,0,0,0.757993,7.27235
1523,0.469355,0,0,0.757993,7.15782
1524,0.469355,0,0,0.757993,7.19959
1525,0.469355,0,0,0.757993,7.23994
1526,0.469355,0,0,0.757993,7.28967
1527,0.469355,0,0,0.757993,8.00731
1528,0.469355,0,0,0.757993,7.25257
1529,0.469355,0,0,0.757993,7.12679
1530,0.469355,0,0,0.757993,7.12725
1531,0.469355,0,0,0.757993,7.11032
1532,0.469355,0,0,0.757993,7.11242
1533,0.469355,0,0,0.757993,7.21455
1534,0.469355,0,0,0.757993,7.15092
1535,0.469355,0,0,0.757993,7.1122
1536,0.469355,0,0,0.757993,7.18713
1537,0.469355,0,0,0.757993,6.96894
1538,0.469355,0,0,0.757993,7.36248
1539,0.469355,0,0,0.757993,7.29352
1540,0.469355,0,0,0.757993,6.94844
1541,0.469355,0,0,0.757993,7.12511
1542,0.469355,0,0,0.757993,7.21445
1543,0.469355,0,0,0.757993,9.65674
1544,0.469355,0,0,0.757993,7.49096
1545,0.469355,0,0,0.757993,7.16688
1546,0.469355,0,0,0.757993,7.13978
1547,0.469355,0,0,0.757993,7.20433
1548,0.469355,0,0,0.757993,7.11474
1549,0.469355,0,0,0.757993,7.18082
1550,0.469355,0,0,0.757993,6.82651
1551,0.469355,0,0,0.757993,7.55603
1552,0.469355,0,0,0.757993,7.49631
1553,0.469355,0,0,0.757993,6.98224
1554,0.469355,0,0,0.757993,7.44755
1555,0.469355,0,0,0.757993,7.0635
1556,0.469355,0,0,0.757993,7.17407
1557,0.757993,1,0,0.757993,7.12196
1558,0.469355,0,0,0.757993,7.28701
1559,0.469355,0,0,0.757993,7.88968
1560,0.469355,0,0,0.757993,7.0759
1561,0.469355,0,0,0.757993,7.4066
1562,0.469355,0,0,0.757993,7.14332
1563,0.469355,0,0,0.757993,7.19639
1564,0.469355,0,0,0.757993,7.061
1565,0.469355,0,0,0.757993,7.18825
1566,0.469355,0,0,0.757993,7.19837
1567,0.469355,0,0,0.757993,7.13716
1568,0.469355,0,0,0.757993,7.29148
1569,0.469355,0,0,0.757993,7.06703
1570,0.469355,0,0,0.757993,7.43192
1571,0.469355,0,0,0.757993,7.03753
1572,0.469355,0,0,0.757993,7.44245
1573,0.469355,0,0,0.757993,7.19829
1574,0.469355,0,0,0.757993,7.52441
1575,0.469355,0,0,0.757993,6.98895
1576,0.469355,0,0,0.757993,7.33012
1577,0.469355,0,0,0.757993,7.22824
1578,0.469355,0,0,0.757993,7.15305
1579,0.469355,0,0,0.757993,7.49835
1580,0.469355,0,0,0.757993,7.01306
1581,0.469355,0,0,0.757993,7.30598
1582,0.469355,0,0,0.757993,7.36927
1583,0.469355,0,0,0.757993,7.43313
1584,0.469355,0,0,0.757993,7.088
1585,0.469355,0,0,0.757993,7.07704
1586,0.469355,0,0,0.757993,7.27913
1587,0.469355,0,0,0.757993,7.00303
1588,0.469355,0,0,0.757993,7.18333
1589,0.469355,0,0,0.757993,7.11513
1590,0.469355,0,0,0.757993,7.70317
1591,0.469355,0,0,0.757993,7.1216
1592,0.469355,0,0,0.757993,7.03731
1593,0.469355,0,0,0.757993,7.35422
1594,0.469355,0,0,0.757993,7.00833
1595,0.469355,0,0,0.757993,7.22468
1596,0.469355,0,0,0.757993,7.16286
1597,0.469355,0,0,0.757993,7.36084
1598,0.469355,0,0,0.757993,7.09513
1599,0.469355,0,0,0.757993,7.26873
1600,0.469355,0,0,0.757993,6.99287
1601,0.469355,0,0,0.757993,7.07843
1602,0.469355,0,0,0.757993,7.44543
1603,0.469355,0,0,0.757993,7.17786
1604,0.469355,0,0,0.757993,7.11959
1605,0.469355,0,0,0.757993,7.1285
1606,0.469355,0,0,0.757993,7.93048
1607,0.469355,0,0,0.757993,7.01303
1608,0.469355,0,0,0.757993,7.76261
1609,0.469355,0,0,0.757993,7.46829
1610,0.469355,0,0,0.757993,7.38029
1611,0.469355,0,0,0.757993,7.41441
1612,0.469355,0,0,0.757993,7.17999
1613,0.469355,0,0,0.757993,7.23168
1614,0.469355,0,0,0.757993,6.99962
1615,0.469355,0,0,0.757993,7.25285
1616,0.469355,0,0,0.757993,7.67855
1617,0.469355,0,0,0.757993,7.19426
1618,0.469355,0,0,0.757993,7.30185
1619,0.469355,0,0,0.757993,7.12842
1620,0.469355,0,0,0.757993,7.2177
1621,0.469355,0,0,0.757993,7.14751
1622,0.469355,0,0,0.757993,7.47421
1623,0.469355,0,0,0.757993,7.05289
1624,0.469355,0,0,0.757993,7.31094
1625,0.469355,0,0,0.757993,7.50768
1626,0.469355,0,0,0.757993,7.14423
1627,0.469355,0,0,0.757993,7.29778
1628,0.469355,0,0,0.757993,7.10482
1629,0.469355,0,0,0.757993,7.2358
1630,0.469355,0,0,0.757993,7.07593
1631,0.469355,0,0,0.757993,7.26928
1632,0.469355,0,0,0.757993,6.95499
1633,0.469355,0,0,0.757993,7.28295
1634,0.469355,0,0,0.757993,7.26911
1635,0.469355,0,0,0.757993,7.01475
1636,0.469355,0,0,0.757993,7.3235
1637,0.469355,0,0,0.757993,7.347
1638,0.469355,0,0,0.757993,7.90858
1639,0.469355,0,0,0.757993,7.21049
1640,0.469355,0,0,0.757993,7.26262
1641,0.469355,0,0,0.757993,6.98061
1642,0.469355,0,0,0.757993,7.25876
1643,0.469355,0,0,0.757993,7.03642
1644,0.469355,0,0,0.757993,7.05475
1645,0.469355,0,0,0.757993,7.48768
1646,0.469355,0,0,0.757993,7.40741
1647,0.469355,0,0,0.757993,7.10187
1648,0.469355,0,0,0.757993,7.16855
1649,0.469355,0,0,0.757993,7.09011
1650,0.469355,0,0,0.757993,7.08389
1651,0.469355,0,0,0.757993,7.02948
1652,0.469355,0,0,0.757993,7.25666
1653,0.469355,0,0,0.757993,7.0863
1654,0.469355,0,0,0.757993,7.56204
1655,0.469355,0,0,0.757993,7.11062
1656,0.469355,0,0,0.757993,7.17609
1657,0.469355,0,0,0.757993,7.04823
1658,0.757993,1,0,0.757993,7.18859
1659,0.469355,0,0,0.757993,7.28631
1660,0.469355,0,0,0.757993,7.35913
1661,0.469355,0,0,0.757993,7.22646
1662,0.469355,0,0,0.757993,7.05387
1663,0.469355,0,0,0.757993,7.28101
1664,0.469355,0,0,0.757993,7.0685
1665,0.469355,0,0,0.757993,7.25298
1666,0.469355,0,0,0.757993,7.10156
1667,0.469355,0,0,0.757993,7.24056
1668,0.469355,0,0,0.757993,7.09883
1669,0.469355,0,0,0.757993,7.0237
1670,0.469355,0,0,0.757993,7.6001
1671,0.469355,0,0,0.757993,7.15914
1672,0.469355,0,0,0.757993,7.36914
1673,0.469355,0,0,0.757993,6.96004
1674,0.469355,0,0,0.757993,7.2449
1675,0.469355,0,0,0.757993,7.01768
1676,0.469355,0,0,0.757993,7.32279
1677,0.469355,0,0,0.757993,7.0561
1678,0.469355,0,0,0.757993,7.06205
1679,0.469355,0,0,0.757993,7.38805
1680,0.469355,0,0,0.757993,7.04374
1681,0.469355,0,0,0.757993,7.40392
1682,0.469355,0,0,0.757993,7.17044
1683,0.469355,0,0,0.757993,7.405
1684,0.469355,0,0,0.757993,6.99099
1685,0.469355,0,0,0.757993,7.07083
1686,0.469355,0,0,0.757993,7.70316
1687,0.469355,0,0,0.757993,7.26511
1688,0.757993,1,0,0.757993,7.14076
1689,0.469355,0,0,0.757993,7.05231
1690,0.469355,0,0,0.757993,7.28467
1691,0.469355,0,0,0.757993,7.09871
1692,0.469355,0,0,0.757993,7.22779
1693,0.469355,0,0,0.757993,6.93932
1694,0.469355,0,0,0.757993,7.21944
1695,0.469355,0,0,0.757993,7.19195
1696,0.469355,0,0,0.757993,7.15712
1697,0.469355,0,0,0.757993,7.76104
1698,0.469355,0,0,0.757993,7.52495
1699,0.469355,0,0,0.757993,7.38854
1700,0.469355,0,0,0.757993,7.09712
1701,0.469355,0,0,0.757993,8.01744
1702,0.469355,0,0,0.757993,7.05354
1703,0.469355,0,0,0.757993,7.15485
1704,0.469355,0,0,0.757993,7.26485
1705,0.469355,0,0,0.757993,7.14497
1706,0.469355,0,0,0.757993,7.29683
1707,0.469355,0,0,0.757993,6.93097
1708,0.469355,0,0,0.757993,7.41509
1709,0.469355,0,0,0.757993,7.03662
1710,0.469355,0,0,0.757993,7.05795
1711,0.757993,1,0,0.757993,7.40326
1712,0.469355,0,0,0.757993,7.18005
1713,0.469355,0,0,0.757993,7.64522
1714,0.469355,0,0,0.757993,7.13219
1715,0.469355,0,0,0.757993,7.14081
1716,0.469355,0,0,0.757993,7.12301
1717,0.469355,0,0,0.757993,7.12233
1718,0.469355,0,0,0.757993,7.76672
1719,0.469355,0,0,0.757993,7.15022
1720,0.469355,0,0,0.757993,7.23954
1721,0.469355,0,0,0.757993,7.11278
1722,0.469355,0,0,0.757993,7.20071
1723,0.469355,0,0,0.757993,7.10499
1724,0.469355,0,0,0.757993,7.2483
1725,0.469355,0,0,0.757993,7.1045
1726,0.469355,0,0,0.757993,7.20025
1727,0.469355,0,0,0.757993,7.40567
1728,0.469355,0,0,0.757993,7.02852
1729,0.469355,0,0,0.757993,7.33262
1730,0.469355,0,0,0.757993,7.1225
1731,0.469355,0,0,0.757993,7.13619
1732,0.469355,0,0,0.757993,7.06161
1733,0.469355,0,0,0.757993,7.42756
1734,0.469355,0,0,0.757993,7.27299
1735,0.469355,0,0,0.757993,6.97892
1736,0.469355,0,0,0.757993,7.68631
1737,0.469355,0,0,0.757993,7.17546
1738,0.469355,0,0,0.757993,7.46499
1739,0.469355,0,0,0.757993,7.01315
1740,0.469355,0,0,0.757993,7.2631
1741,0.469355,0,0,0.757993,7.09527
1742,0.469355,0,0,0.757993,7.42303
1743,0.469355,0,0,0.757993,6.91218
1744,0.469355,0,0,0.757993,7.04966
1745,0.469355,0,0,0.757993,7.29755
1746,0.469355,0,0,0.757993,7.09046
1747,0.469355,0,0,0.757993,7.22443
1748,0.469355,0,0,0.757993,7.04374
1749,0.469355,0,0,0.757993,7.72864
1750,0.469355,0,0,0.757993,6.92598
1751,0.469355,0,0,0.757993,7.37511
1752,0.469355,0,0,0.757993,7.48434
1753,0.469355,0,0,0.757993,7.07706
1754,0.469355,0,0,0.757993,7.62665
1755,0.469355,0,0,0.757993,7.25732
1756,0.469355,0,0,0.757993,7.29827
1757,0.469355,0,0,0.757993,7.01784
1758,0.469355,0,0,0.757993,7.15192
1759,0.469355,0,0,0.757993,7.23541
1760,0.469355,0,0,0.757993,7.26037
1761,0.469355,0,0,0.757993,7.05451
1762,0.469355,0,0,0.757993,7.01926
1763,0.469355,0,0,0.757993,7.2781
1764,0.469355,0,0,0.757993,7.3491
1765,0.469355,0,0,0.757993,7.55259
1766,0.469355,0,0,0.757993,7.52653
1767,0.469355,0,0,0.757993,7.52205
1768,0.469355,0,0,0.757993,7.06166
1769,0.469355,0,0,0.757993,7.19173
1770,0.469355,0,0,0.757993,7.00956
1771,0.469355,0,0,0.757993,7.16807
1772,0.469355,0,0,0.757993,7.30507
1773,0.469355,0,0,0.757993,7.18284
1774,0.757993,1,0,0.757993,7.17776
1775,0.469355,0,0,0.757993,7.00746
1776,0.469355,0,0,0.757993,7.1712
1777,0.469355,0,0,0.757993,7.19478
1778,0.469355,0,0,0.757993,7.17787
1779,0.469355,0,0,0.757993,7.80128
1780,0.469355,0,0,0.757993,7.17376
1781,0.469355,0,0,0.757993,7.55541
1782,0.469355,0,0,0.757993,6.96657
1783,0.469355,0,0,0.757993,7.28133
1784,0.757993,1,0,0.757993,7.23439
1785,0.469355,0,0,0.757993,7.4245
1786,0.469355,0,0,0.757993,7.06497
1787,0.469355,0,0,0.757993,7.03558
1788,0.469355,0,0,0.757993,7.33583
1789,0.469355,0,0,0.757993,6.99412
1790,0.469355,0,0,0.757993,7.46994
1791,0.469355,0,0,0.757993,7.06152
1792,0.469355,0,0,0.757993,7.39678
1793,0.469355,0,0,0.757993,7.18972
1794,0.469355,0,0,0.757993,6.91771
1795,0.469355,0,0,0.757993,7.25374
1796,0.469355,0,0,0.757993,7.12944
1797,0.469355,0,0,0.757993,7.91434
1798,0.469355,0,0,0.757993,7.13996
1799,0.469355,0,0,0.757993,7.33102
1800,0.469355,0,0,0.757993,7.07588
1801,0.469355,0,0,0.757993,7.48059
1802,0.469355,0,0,0.757993,7.23567
1803,0.469355,0,0,0.757993,7.04949
1804,0.469355,0,0,0.757993,7.53449
1805,0.469355,0,0,0.757993,7.14506
1806,0.469355,0,0,0.757993,7.18592
1807,0.469355,0,0,0.757993,6.96106
1808,0.469355,0,0,0.757993,7.77889
1809,0.469355,0,0,0.757993,7.75993
1810,0.469355,0,0,0.757993,7.25114
1811,0.469355,0,0,0.757993,7.15436
1812,0.469355,0,0,0.757993,7.48074
1813,0.469355,0,0,0.757993,7.04699
1814,0.469355,0,0,0.757993,7.22502
1815,0.469355,0,0,0.757993,7.68292
1816,0.757993,1,0,0.757993,7.24039
1817,0.469355,0,0,0.757993,7.23213
1818,0.469355,0,0,0.757993,7.16603
1819,0.469355,0,0,0.757993,7.28068
1820,0.469355,0,0,0.757993,6.96848
1821,0.469355,0,0,0.757993,7.38516
1822,0.469355,0,0,0.757993,6.95821
1823,0.469355,0,0,0.757993,7.16176
1824,0.469355,0,0,0.757993,7.31438
1825,0.469355,0,0,0.757993,7.00256
1826,0.469355,0,0,0.757993,7.30451
1827,0.469355,0,0,0.757993,7.2416
1828,0.469355,0,0,0.757993,7.6777
1829,0.469355,0,0,0.757993,7.46002
1830,0.469355,0,0,0.757993,7.76887
1831,0.469355,0,0,0.757993,7.07348
1832,0.469355,0,0,0.757993,7.25085
1833,0.469355,0,0,0.757993,7.26209
1834,0.469355,0,0,0.757993,7.01554
1835,0.469355,0,0,0.757993,7.48372
1836,0.469355,0,0,0.757993,7.23771
1837,0.469355,0,0,0.757993,7.40231
1838,0.469355,0,0,0.757993,7.07574
1839,0.469355,0,0,0.757993,7.38667
1840,0.469355,0,0,0.757993,7.03849
1841,0.469355,0,0,0.757993,7.28163
1842,0.469355,0,0,0.757993,7.44823
1843,0.469355,0,0,0.757993,7.07338
1844,0.757993,1,0,0.757993,7.65203
1845,0.469355,0,0,0.757993,7.30933
1846,0.469355,0,0,0.757993,7.07985
1847,0.757993,1,0,0.757993,7.09886
1848,0.469355,0,0,0.757993,7.42586
1849,0.469355,0,0,0.757993,7.00281
1850,0.469355,0,0,0.757993,7.23174
1851,0.469355,0,0,0.757993,7.59616
1852,0.469355,0,0,0.757993,6.9277
1853,0.469355,0,0,0.757993,7.25624
1854,0.469355,0,0,0.757993,7.22692
1855,0.469355,0,0,0.757993,7.37264
1856,0.469355,0,0,0.757993,7.09589
1857,0.469355,0,0,0.757993,7.1268
1858,0.469355,0,0,0.757993,7.11733
1859,0.469355,0,0,0.757993,7.1083
1860,0.469355,0,0,0.757993,7.43984
1861,0.469355,0,0,0.757993,7.15041
1862,0.469355,0,0,0.757993,7.65567
1863,0.469355,0,0,0.757993,7.13809
1864,0.469355,0,0,0.757993,7.16077
1865,0.469355,0,0,0.757993,6.92904
1866,0.469355,0,0,0.757993,7.37762
1867,0.469355,0,0,0.757993,7.04213
1868,0.757993,1,0,0.757993,7.14968
1869,0.469355,0,0,0.757993,7.24966
1870,0.469355,0,0,0.757993,7.02225
1871,0.469355,0,0,0.757993,7.53626
1872,0.469355,0,0,0.757993,7.03273
1873,0.469355,0,0,0.757993,8.40774
1874,0.469355,0,0,0.757993,7.09815
1875,0.469355,0,0,0.757993,7.78638
1876,0.469355,0,0,0.757993,7.11156
1877,0.469355,0,0,0.757993,7.29333
1878,0.469355,0,0,0.757993,7.11778
1879,0.469355,0,0,0.757993,7.28147
1880,0.469355,0,0,0.757993,7.10693
1881,0.469355,0,0,0.757993,7.29787
1882,0.469355,0,0,0.757993,7.2771
1883,0.469355,0,0,0.757993,6.9014
1884,0.469355,0,0,0.757993,7.0843
1885,0.469355,0,0,0.757993,7.17561
1886,0.469355,0,0,0.757993,7.03751
1887,0.469355,0,0,0.757993,7.23569
1888,0.469355,0,0,0.757993,7.09364
1889,0.469355,0,0,0.757993,7.19209
1890,0.469355,0,0,0.757993,7.09081
1891,0.469355,0,0,0.757993,7.53968
1892,0.469355,0,0,0.757993,7.21971
1893,0.469355,0,0,0.757993,7.13738
1894,0.469355,0,0,0.757993,7.70102
1895,0.469355,0,0,0.757993,7.16742
1896,0.469355,0,0,0.757993,7.93992
1897,0.757993,1,0,0.757993,7.17591
1898,0.469355,0,0,0.757993,7.12369
1899,0.469355,0,0,0.757993,7.05206
1900,0.469355,0,0,0.757993,7.30262
1901,0.469355,0,0,0.757993,7.15719
1902,0.469355,0,0,0.757993,7.20904
1903,0.469355,0,0,0.757993,7.29929
1904,0.469355,0,0,0.757993,7.00261
1905,0.469355,0,0,0.757993,7.3044
1906,0.469355,0,0,0.757993,7.02525
1907,0.469355,0,0,0.757993,7.99412
1908,0.469355,0,0,0.757993,7.12886
1909,0.469355,0,0,0.757993,7.30554
1910,0.469355,0,0,0.757993,6.96939
1911,0.469355,0,0,0.757993,7.08761
1912,0.469355,0,0,0.757993,7.47014
1913,0.469355,0,0,0.757993,7.05853
1914,0.469355,0,0,0.757993,7.19324
1915,0.469355,0,0,0.757993,7.07287
1916,0.469355,0,0,0.757993,7.48175
1917,0.469355,0,0,0.757993,7.42306
1918,0.469355,0,0,0.757993,7.18729
1919,0.469355,0,0,0.757993,7.15798
1920,0.469355,0,0,0.757993,7.28622
1921,0.469355,0,0,0.757993,7.22282
1922,0.469355,0,0,0.757993,6.88038
1923,0.469355,0,0,0.757993,7.75011
1924,0.469355,0,0,0.757993,7.18916
1925,0.469355,0,0,0.757993,7.06325
1926,0.469355,0,0,0.757993,7.13359
1927,0.469355,0,0,0.757993,7.29515
1928,0.469355,0,0,0.757993,7.55097
1929,0.469355,0,0,0.757993,7.15239
1930,0.469355,0,0,0.757993,7.41222
1931,0.469355,0,0,0.757993,7.15597
1932,0.469355,0,0,0.757993,7.23766
1933,0.469355,0,0,0.757993,7.10592
1934,0.469355,0,0,0.757993,7.4008
1935,0.469355,0,0,0.757993,7.24226
1936,0.469355,0,0,0.757993,7.24691
1937,0.469355,0,0,0.757993,7.58097
1938,0.469355,0,0,0.757993,7.1958
1939,0.757993,1,0,0.757993,7.49436
1940,0.469355,0,0,0.757993,7.01436
1941,0.469355,0,0,0.757993,7.13564
1942,0.469355,0,0,0.757993,7.03247
1943,0.469355,0,0,0.757993,7.18295
1944,0.469355,0,0,0.757993,7.16162
1945,0.469355,0,0,0.757993,7.05154
1946,0.469355,0,0,0.757993,7.43749
1947,0.469355,0,0,0.757993,6.98316
1948,0.469355,0,0,0.757993,7.28884
